Time (Sec);S8;S10;S14;S15;S16;S21;S23;S25;S27;S29;S31;S33;S35;S39;S41;S43;S45;S47;
5.20333333333333;19160.0;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;99.99529999999984;
5.30333333333333;19160.0;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;99.99519999999984;
5.40333333333333;19160.0;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;99.99509999999984;
5.503333333333329;19160.0;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;
5.603333333333329;19160.0;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;99.99499999999983;
5.703333333333329;19160.0;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;99.99489999999983;
5.803333333333328;19160.0;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;99.99479999999983;
5.903333333333328;19160.0;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;99.99469999999982;
6.000000000000005;19160.0;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;99.99459999999982;
6.103333333333327;19160.0;99.85810319999982;99.99449999999982;99.85810319999982;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;99.99449999999982;
6.203333333333327;19160.0;99.72160639999981;99.99439999999981;99.72160639999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;99.99439999999981;
6.303333333333327;19160.0;99.58510959999981;99.99429999999981;99.58510959999981;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;99.99429999999981;
6.403333333333327;19160.0;99.44861279999981;99.99419999999981;99.44861279999981;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;99.99419999999981;
6.503333333333327;19160.0;99.3121159999998;99.9940999999998;99.3121159999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;99.9940999999998;
6.603333333333326;19160.0;99.3120159999998;99.9939999999998;99.3120159999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;
6.703333333333326;19160.0;99.1756191999998;99.9939999999998;99.1756191999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;99.9939999999998;
6.803333333333326;19160.0;99.0391223999998;99.9938999999998;99.0391223999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;99.9938999999998;
6.903333333333325;19160.0;98.9026255999998;99.9937999999998;98.9026255999998;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;99.9937999999998;
7.003333333333325;19160.0;98.76612879999979;99.99369999999979;98.76612879999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;99.99369999999979;
7.1033333333333255;19160.0;98.62963199999979;99.99359999999979;98.62963199999979;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;99.99359999999979;
7.203333333333325;19160.0;98.49313519999978;99.99349999999978;98.49313519999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;99.99349999999978;
7.303333333333325;19160.0;98.35663839999978;99.99339999999978;98.35663839999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;99.99339999999978;
7.403333333333324;19160.0;98.22014159999978;99.99329999999978;98.22014159999978;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;99.99329999999978;
7.503333333333324;19160.0;98.08364479999977;99.99319999999977;98.08364479999977;99.99319999999977;99.99319999999977;99.99319999999977;99.99319999999977;99.99319999999977;99.99319999999977;99.99319999999977;99.99319999999977;99.99319999999977;99.99319999999977;99.99319999999977;99.99319999999977;99.99319999999977;99.99319999999977;
7.603333333333324;19160.0;97.94714799999977;99.99309999999977;97.94714799999977;99.99309999999977;99.99309999999977;99.99309999999977;99.99309999999977;99.99309999999977;99.99309999999977;99.99309999999977;99.99309999999977;99.99309999999977;99.99309999999977;99.99309999999977;99.99309999999977;99.99309999999977;99.99309999999977;
7.703333333333323;19160.0;97.94704799999977;99.99299999999977;97.94704799999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;
7.803333333333323;19160.0;97.81065119999977;99.99299999999977;97.81065119999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;99.99299999999977;
7.903333333333323;19160.0;97.67415439999976;99.99289999999976;97.67415439999976;99.99289999999976;99.99289999999976;99.99289999999976;99.99289999999976;99.99289999999976;99.99289999999976;99.99289999999976;99.99289999999976;99.99289999999976;99.99289999999976;99.99289999999976;99.99289999999976;99.99289999999976;99.99289999999976;
8.003333333333323;19160.0;97.53765759999976;99.99279999999976;97.53765759999976;99.99279999999976;99.99279999999976;99.99279999999976;99.99279999999976;99.99279999999976;99.99279999999976;99.99279999999976;99.99279999999976;99.99279999999976;99.99279999999976;99.99279999999976;99.99279999999976;99.99279999999976;99.99279999999976;
8.103333333333323;19160.0;97.40116079999976;99.99269999999976;97.40116079999976;99.99269999999976;99.99269999999976;99.99269999999976;99.99269999999976;99.99269999999976;99.99269999999976;99.99269999999976;99.99269999999976;99.99269999999976;99.99269999999976;99.99269999999976;99.99269999999976;99.99269999999976;99.99269999999976;
8.203333333333322;19160.0;97.26466399999975;99.99259999999975;97.26466399999975;99.99259999999975;99.99259999999975;99.99259999999975;99.99259999999975;99.99259999999975;99.99259999999975;99.99259999999975;99.99259999999975;99.99259999999975;99.99259999999975;99.99259999999975;99.99259999999975;99.99259999999975;99.99259999999975;
8.303333333333322;19160.0;97.12816719999975;99.99249999999975;97.12816719999975;99.99249999999975;99.99249999999975;99.99249999999975;99.99249999999975;99.99249999999975;99.99249999999975;99.99249999999975;99.99249999999975;99.99249999999975;99.99249999999975;99.99249999999975;99.99249999999975;99.99249999999975;99.99249999999975;
8.403333333333322;19160.0;96.99167039999975;99.99239999999975;96.99167039999975;99.99239999999975;99.99239999999975;99.99239999999975;99.99239999999975;99.99239999999975;99.99239999999975;99.99239999999975;99.99239999999975;99.99239999999975;99.99239999999975;99.99239999999975;99.99239999999975;99.99239999999975;99.99239999999975;
8.503333333333321;19160.0;96.85517359999974;99.99229999999974;96.85517359999974;99.99229999999974;99.99229999999974;99.99229999999974;99.99229999999974;99.99229999999974;99.99229999999974;99.99229999999974;99.99229999999974;99.99229999999974;99.99229999999974;99.99229999999974;99.99229999999974;99.99229999999974;99.99229999999974;
8.603333333333321;19160.0;96.71867679999974;99.99219999999974;96.71867679999974;99.99219999999974;99.99219999999974;99.99219999999974;99.99219999999974;99.99219999999974;99.99219999999974;99.99219999999974;99.99219999999974;99.99219999999974;99.99219999999974;99.99219999999974;99.99219999999974;99.99219999999974;99.99219999999974;
8.70333333333332;19160.0;96.58217999999974;99.99209999999974;96.58217999999974;99.99209999999974;99.99209999999974;99.99209999999974;99.99209999999974;99.99209999999974;99.99209999999974;99.99209999999974;99.99209999999974;99.99209999999974;99.99209999999974;99.99209999999974;99.99209999999974;99.99209999999974;99.99209999999974;
8.80333333333332;19160.0;96.58207999999973;99.99199999999973;96.58207999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;
8.90333333333332;19160.0;96.44568319999973;99.99199999999973;96.44568319999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;99.99199999999973;
9.00333333333332;19160.0;96.30918639999973;99.99189999999973;96.30918639999973;99.99189999999973;99.99189999999973;99.99189999999973;99.99189999999973;99.99189999999973;99.99189999999973;99.99189999999973;99.99189999999973;99.99189999999973;99.99189999999973;99.99189999999973;99.99189999999973;99.99189999999973;99.99189999999973;
9.10333333333332;19160.0;96.17268959999973;99.99179999999973;96.17268959999973;99.99179999999973;99.99179999999973;99.99179999999973;99.99179999999973;99.99179999999973;99.99179999999973;99.99179999999973;99.99179999999973;99.99179999999973;99.99179999999973;99.99179999999973;99.99179999999973;99.99179999999973;99.99179999999973;
9.203333333333319;19160.0;96.03619279999972;99.99169999999972;96.03619279999972;99.99169999999972;99.99169999999972;99.99169999999972;99.99169999999972;99.99169999999972;99.99169999999972;99.99169999999972;99.99169999999972;99.99169999999972;99.99169999999972;99.99169999999972;99.99169999999972;99.99169999999972;99.99169999999972;
9.303333333333319;19160.0;95.89969599999972;99.99159999999972;95.89969599999972;99.99159999999972;99.99159999999972;99.99159999999972;99.99159999999972;99.99159999999972;99.99159999999972;99.99159999999972;99.99159999999972;99.99159999999972;99.99159999999972;99.99159999999972;99.99159999999972;99.99159999999972;99.99159999999972;
9.403333333333318;19160.0;95.76319919999972;99.99149999999972;95.76319919999972;99.99149999999972;99.99149999999972;99.99149999999972;99.99149999999972;99.99149999999972;99.99149999999972;99.99149999999972;99.99149999999972;99.99149999999972;99.99149999999972;99.99149999999972;99.99149999999972;99.99149999999972;99.99149999999972;
9.503333333333318;19160.0;95.62670239999971;99.99139999999971;95.62670239999971;99.99139999999971;99.99139999999971;99.99139999999971;99.99139999999971;99.99139999999971;99.99139999999971;99.99139999999971;99.99139999999971;99.99139999999971;99.99139999999971;99.99139999999971;99.99139999999971;99.99139999999971;99.99139999999971;
9.603333333333318;19160.0;95.49020559999971;99.99129999999971;95.49020559999971;99.99129999999971;99.99129999999971;99.99129999999971;99.99129999999971;99.99129999999971;99.99129999999971;99.99129999999971;99.99129999999971;99.99129999999971;99.99129999999971;99.99129999999971;99.99129999999971;99.99129999999971;99.99129999999971;
9.703333333333317;19160.0;95.35370879999971;99.99119999999971;95.35370879999971;99.99119999999971;99.99119999999971;99.99119999999971;99.99119999999971;99.99119999999971;99.99119999999971;99.99119999999971;99.99119999999971;99.99119999999971;99.99119999999971;99.99119999999971;99.99119999999971;99.99119999999971;99.99119999999971;
9.803333333333317;19160.0;95.2172119999997;99.9910999999997;95.2172119999997;99.9910999999997;99.9910999999997;99.9910999999997;99.9910999999997;99.9910999999997;99.9910999999997;99.9910999999997;99.9910999999997;99.9910999999997;99.9910999999997;99.9910999999997;99.9910999999997;99.9910999999997;99.9910999999997;
9.903333333333316;19160.0;95.2171119999997;99.9909999999997;95.2171119999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;
10.003333333333316;19160.0;95.0807151999997;99.9909999999997;95.0807151999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;99.9909999999997;
10.103333333333316;19160.0;94.9442183999997;99.9908999999997;94.9442183999997;99.9908999999997;99.9908999999997;99.9908999999997;99.9908999999997;99.9908999999997;99.9908999999997;99.9908999999997;99.9908999999997;99.9908999999997;99.9908999999997;99.9908999999997;99.9908999999997;99.9908999999997;99.9908999999997;
10.203333333333315;19160.0;94.8077215999997;99.9907999999997;94.8077215999997;99.9907999999997;99.9907999999997;99.9907999999997;99.9907999999997;99.9907999999997;99.9907999999997;99.9907999999997;99.9907999999997;99.9907999999997;99.9907999999997;99.9907999999997;99.9907999999997;99.9907999999997;99.9907999999997;
10.303333333333315;19160.0;94.67122479999969;99.99069999999969;94.67122479999969;99.99069999999969;99.99069999999969;99.99069999999969;99.99069999999969;99.99069999999969;99.99069999999969;99.99069999999969;99.99069999999969;99.99069999999969;99.99069999999969;99.99069999999969;99.99069999999969;99.99069999999969;99.99069999999969;
